description,statusesCount,followersCount,favoritesCount,friendsCount,url,name,created,protected,verified,screenName,location,lang,id,listedCount,followRequestSent,profileImageUrl
I am proud to represent Alabama's Third Congressional District.,4854,25468,43,2979,http://t.co/xtRIwQK2MV,Mike Rogers,2009-04-21T17:43:28Z,FALSE,TRUE,RepMikeRogersAL,"Washington, D.C./Anniston, AL",NA,33977070,1234,FALSE,http://pbs.twimg.com/profile_images/807319848506261504/VIggyuuB_normal.jpg
"A conservative non-partisan educational foundation promoting transparency, accountability, & integrity in government. Follow us on FB & Instagram: judicialwatch",63442,1178082,1543,1959,https://t.co/JPjqvKy5es,Judicial Watch 🔎,2008-12-19T18:04:57Z,FALSE,TRUE,JudicialWatch,"Washington, DC",NA,18247062,5263,FALSE,http://pbs.twimg.com/profile_images/1151510176077352960/0cHfTCIE_normal.png
Texas A&M Law School and K-State grad. Texas sports media legend who likes to play old boys rugby because I can.,4483,601,144,704,NA,Todd Hutchinson,2008-11-07T15:25:21Z,FALSE,TRUE,ToddHutchinson,"Sherman, Texas",NA,17232613,12,FALSE,http://pbs.twimg.com/profile_images/1041778814483873792/fPDRFMht_normal.jpg
"KETR is a public radio station licensed to Texas A&M University-Commerce, serving Northeast Texas since 1975. NPR, BBC News and so much more.",23655,1271,448,883,https://t.co/sHDHPjfeZ6,KETR,2009-03-26T18:47:36Z,FALSE,FALSE,ketrradio,"Commerce, Texas",NA,26816747,39,FALSE,http://pbs.twimg.com/profile_images/1797150299/KETR_CUBE_normal.jpg
"Luminant is the largest power generator in Texas with nearly 17,000 megawatts of generation in Texas.",2358,2564,271,168,http://t.co/pdBRW2rMKS,Luminant,2009-01-14T19:11:41Z,FALSE,TRUE,LuminantPower,Dallas,NA,18990265,108,FALSE,http://pbs.twimg.com/profile_images/71144101/image_1_1_1_1__normal.jpg
Proudly serving the 4th Congressional District of Alabama in the United States House of Representatives,1647,25851,290,374,NA,Rep. Robert Aderholt,2009-09-22T21:16:37Z,FALSE,TRUE,Robert_Aderholt,"Haleyville, AL",NA,76452765,1123,FALSE,http://pbs.twimg.com/profile_images/985983813196111873/98_-GnNb_normal.jpg
"We love Texarkana radio and the people who listen!. Follow us for radio news, music news, local news and more...we love to tweet...",16479,1046,4,754,NA,Radio Texarkana,2012-09-21T23:38:58Z,FALSE,FALSE,RadioTexarkana,Texarkana USA,NA,838738278,34,FALSE,http://pbs.twimg.com/profile_images/2635594531/6a1fb09a3a4a6186c6215f46e7710c01_normal.jpeg
"@latimes director of editorial events. Hugh’s dad, a Jayhawk, Gooner, Californian. No batteries included, and no strings attached.",35609,4911,9477,1439,NA,Henry C.J. Jackson,2010-01-15T16:31:04Z,FALSE,TRUE,henrycjjackson,"Los Angeles, CA",NA,105187267,299,FALSE,http://pbs.twimg.com/profile_images/1104923404812005376/-eu1edca_normal.jpg
"Official Twitter account for The Texas A&M University System - a network of 11 universities, 8 state agencies, and a health science center.",6741,14884,3573,1685,http://t.co/CpBbmyMJj6,Texas A&M System,2009-08-26T20:20:33Z,FALSE,TRUE,tamusystem,"College Station, TX",NA,69084023,202,FALSE,http://pbs.twimg.com/profile_images/616355356537524224/i8RvpgIj_normal.png
,1,2112,66,1346,NA,John 3:16,2013-05-01T19:51:09Z,FALSE,FALSE,thebiblepage,,NA,1395445933,18,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"DC buro chief @TexasTribune. Ex-Roll Call, CNNer, NBCer, soap opera intern. I ❤️ Springsteen, Belinda Carlisle songs, tambourines, softball, Longhorns & America",19928,23726,2092,3732,https://t.co/6AlMrCBSkt,Abby Livingston,2010-03-10T16:20:17Z,FALSE,TRUE,TexasTribAbby,DC,NA,121795745,736,FALSE,http://pbs.twimg.com/profile_images/1143610632568266753/1yxWEkVf_normal.png
,758,1988,39,1612,http://t.co/GVEs6fnHww,Texarkana Chamber,2010-01-19T15:49:58Z,FALSE,FALSE,txkchamber,"Texarkana, USA",NA,106445472,13,FALSE,http://pbs.twimg.com/profile_images/480015825366028288/eyHQ_rCL_normal.jpeg
I represent the 15th Congressional District of Illinois and Chair the @HouseCommerce Environment Subcommittee.,10428,30090,186,1087,https://t.co/mFzyexaRq4,John Shimkus,2008-07-25T17:01:16Z,FALSE,TRUE,RepShimkus,"Illinois, USA",NA,15600527,1424,FALSE,http://pbs.twimg.com/profile_images/451465105838833664/CB7M3wqZ_normal.jpeg
Home of the 2017 NCAA Division II National Champions! Official Twitter account of A&M-Commerce football  #WeAreLions,6317,8823,6634,89,https://t.co/1w3JqgCKL4,A&M-Commerce Football - 2017 NATIONAL CHAMPIONS,2013-09-26T23:14:20Z,FALSE,FALSE,Lions_FB,"Commerce, Texas",NA,1909484036,26,FALSE,http://pbs.twimg.com/profile_images/942224929545744385/WbbZBDmT_normal.jpg
We are champions of the determined. We are Commerce. We are Lions.,6498,7822,3062,488,https://t.co/ZBA7qDaRA9,A&M-Commerce,2011-04-05T18:48:56Z,FALSE,FALSE,tamuc,"Commerce, Texas",NA,277620109,56,FALSE,http://pbs.twimg.com/profile_images/910136232620941312/VwVAET1I_normal.jpg
"The official A&M-Commerce Twitter site for news, events and info about the university community. Also check out @TAMUCalumni to get Twitter news for alumni.",1121,1806,120,154,http://t.co/G8jJmmzsCL,A&M-Commerce News,2010-01-04T21:30:54Z,FALSE,FALSE,TAMUC_News,Texas A&M University-Commerce,NA,101868477,7,FALSE,http://pbs.twimg.com/profile_images/378800000303573762/e95362d2900bd839cf63a53dcf3b44c2_normal.jpeg
The Official Twitter account of A&M-Commerce Lion Athletics,10444,6922,407,58,https://t.co/FfURWKEy3h,A&M-Commerce Lion Athletics,2011-07-13T21:44:20Z,FALSE,FALSE,Lion_Athletics,"Commerce, Texas",NA,334923045,32,FALSE,http://pbs.twimg.com/profile_images/1113065837915594753/eNb2Fzei_normal.jpg
"Managing editor at @el_newstimes. Formerly @normannews and @heraldbanner. Always in need of coffee. 

""Afflict the comfortable/comfort the afflicted.""",12772,1310,9595,828,https://t.co/8dBaRwNf57,Caleb Slinkard,2009-06-28T23:44:26Z,FALSE,FALSE,CalebSlinkard,"El Dorado, AR",NA,51885607,39,FALSE,http://pbs.twimg.com/profile_images/1049663897773301760/pccByiQD_normal.jpg
"20 something actress, writer, and unicorn lover.",111,85,41,201,https://t.co/GfDrVSd5RC,Danielle King,2009-05-18T10:09:58Z,FALSE,FALSE,DaniYoshi,"McKinney, TX",NA,40847671,0,FALSE,http://pbs.twimg.com/profile_images/500678106479210496/SpJ5mOms_normal.jpeg
NOW: Data Editor @Recode making information visual. @Bfly / @business @WSJ @Gigaom @Columbiajourn alumna. Generalist.,38450,18689,27793,1412,https://t.co/9xgzjTmchh,Rani Molla,2008-12-05T19:04:20Z,FALSE,TRUE,ranimolla,Brooklyn ,NA,17904829,662,FALSE,http://pbs.twimg.com/profile_images/839126093667803137/UgcPduaw_normal.jpg
Faithfully serving the Third Congressional District of Texas.,1232,12464,16,137,http://t.co/16udr7zv3r,Sam Johnson,2011-02-08T19:01:18Z,FALSE,TRUE,SamsPressShop,Third District of Texas,NA,249288197,578,FALSE,http://pbs.twimg.com/profile_images/1238704702/CSJ41303WylieRallyCsjCloser_normal.jpg
"To LIVE UNITED is to advance the common good for all of us. 
GIVE ADVOCATE.VOLUNTEER ...LIVE UNITED",1115,758,51,172,http://t.co/Soexvb6U0z,TexarkanaUnitedWay,2012-01-06T20:48:48Z,FALSE,FALSE,TexarkanaUnited,"Texarkana, USA",NA,456930447,5,FALSE,http://pbs.twimg.com/profile_images/600299832108953600/LUoFojvm_normal.png
Chad Pergram covers Congress for FOX News. He's won an Edward R. Murrow Award and the Joan Barone Award for his reporting on Capitol Hill.,89416,98977,0,17784,NA,Chad Pergram,2008-09-08T17:25:20Z,FALSE,TRUE,ChadPergram,Capitol Hill,NA,16187637,2483,FALSE,http://pbs.twimg.com/profile_images/1035956454723932162/O2b5AvGg_normal.jpg
"The mission of AIPAC is to strengthen, protect and promote the U.S.-Israel relationship in ways that enhance the security of the United States and Israel.",16920,98906,2767,1822,https://t.co/ffuPuTDKA2,AIPAC,2008-08-25T20:56:59Z,FALSE,TRUE,AIPAC,,NA,15987296,1442,FALSE,http://pbs.twimg.com/profile_images/971419843843981313/4UnG9Pqf_normal.jpg
"Natl. Spoxs @ LIBRE | PG County, MD | Fmr Florida GOP Comms Dir | House GOP, Rep Curbelo, Mitt Romney | Hondureño-Americano, | WadiJr@Gmail.com",5242,1979,1368,2283,https://t.co/l0OWv81q8u,Wadi Gaitan,2010-03-13T04:29:02Z,FALSE,TRUE,wadijr,DC - FL - CA,NA,122567777,60,FALSE,http://pbs.twimg.com/profile_images/996930559699013632/qIUqzfma_normal.jpg
#TAMUT #TAMUTEagles #TAMUTexarkana,2431,2226,1026,80,http://t.co/xg2o3RaIOY,A&M-Texarkana,2010-05-18T20:21:00Z,FALSE,FALSE,TAMUTexarkana,"Texarkana, TX",NA,145368851,37,FALSE,http://pbs.twimg.com/profile_images/440958366286753792/pSuxjOPj_normal.jpeg
"The Texarkana Museums System operates the Museum of Regional History, “Ace of Clubs” House, Ahern House & Discovery Place Children’s Museum.",978,1073,10,385,http://t.co/0cF2uiEMpp,Texarkana Museums,2009-04-22T14:39:20Z,FALSE,FALSE,TexarkanaMuseum,Texarkana USA,NA,34288465,19,FALSE,http://pbs.twimg.com/profile_images/1595059556/TMSAvatar_normal.jpg
Texarkana College prepares individuals for success in life by providing quality opportunities for vocational preparation and academic advisement.,2195,2042,550,116,http://t.co/hwJm49bt4Q,Texarkana College,2009-12-02T20:24:47Z,FALSE,FALSE,TxkCollege,"Texarkana, USA",NA,94168075,40,FALSE,http://pbs.twimg.com/profile_images/1746664700/TCImageOnly_normal.jpg
"The regional food bank for Southwest Arkansas and Bowie County, TX.",1638,948,13,188,http://t.co/ATZmnCVy4W,Harvest Regional,2011-05-27T20:10:33Z,FALSE,FALSE,HarvestTxk,Texarkana,NA,306393287,11,FALSE,http://pbs.twimg.com/profile_images/667724135397638146/lXXGDbS5_normal.jpg
Honored to serve citizens of #TX36 in U.S. Congress. Ranking Member of Space and Aeronautics Subcmte & serve on @HouseScienceGOP and @TransportGOP Committee.,2827,12133,780,653,https://t.co/tJRjOi3OmN,Brian Babin,2014-12-18T13:28:53Z,FALSE,TRUE,RepBrianBabin,,NA,2929491549,550,FALSE,http://pbs.twimg.com/profile_images/887307878960431104/X1I2wzXX_normal.jpg
"Newspaper that serves Denison, Sherman, Bonham and the Red River Valley",16612,4084,100,580,http://t.co/s2EeVOIucl,heralddemocrat,2008-11-04T03:00:04Z,FALSE,FALSE,heralddemocrat,"Sherman, TX",NA,17147393,113,FALSE,http://pbs.twimg.com/profile_images/795740411620888579/bQd1HhIG_normal.jpg
"I serve hardworking Texas families in District 17 to rebuild our national security, improve economic opportunity, and protect our Constitutional liberties.",10117,19907,4395,3797,https://t.co/sdeY8itPYQ,U.S. Representative Bill Flores,2011-01-12T15:20:23Z,FALSE,TRUE,RepBillFlores,17th District of Texas,NA,237312687,994,FALSE,http://pbs.twimg.com/profile_images/558737418287722496/JSryyVjS_normal.jpeg
"Representing the 12th District of Texas. Chairwoman of the House Appropriations Defense Subcommittee. #TX12

Visit: https://t.co/ZtI89a8VQZ",1790,21134,38,1130,http://t.co/oe3M6Ag5hD,Rep. Kay Granger,2010-07-01T17:14:51Z,FALSE,TRUE,RepKayGranger,Texas,NA,161743731,1067,FALSE,http://pbs.twimg.com/profile_images/3640863486/2b8a9b3a4c70a9e4012fde172bc2ee42_normal.jpeg
Representing the 10th District of Texas | Leader of @houseforeigngop,3973,30563,379,382,https://t.co/4jvVzE7EQ5,Michael McCaul,2009-03-25T03:54:11Z,FALSE,TRUE,RepMcCaul,Texas' 10th District,NA,26424123,1338,FALSE,http://pbs.twimg.com/profile_images/1144247573324140544/J1Mw75FZ_normal.png
"Proud to serve the 11th Congressional District of Texas. Ranking Member of @HouseAgGOP, member of @HASCRepublicans & #HPSCI.",1001,21638,157,1423,https://t.co/cm0zGBQaLP,Mike Conaway,2011-05-09T13:56:50Z,FALSE,TRUE,ConawayTX11,,NA,295685416,826,FALSE,http://pbs.twimg.com/profile_images/1021419293676908544/8ETWjoht_normal.jpg
"Moderated by @margbrennan of @CBSNews, we are America's premier public affairs program |  📸 IG: @facethenation",28325,475179,20,1291,http://t.co/mEuxzh5BbK,Face The Nation,2010-10-20T19:37:47Z,FALSE,TRUE,FaceTheNation,"Washington, DC",NA,205392468,2373,FALSE,http://pbs.twimg.com/profile_images/968177306287013889/Mwzr4glJ_normal.jpg
"TISD provides an exceptional education for all learners in an environment which nurtures the student's intellectual, social, cultural & physical development.",2550,2057,1,12,http://t.co/QuAsOWndea,Texarkana ISD,2011-01-21T20:29:59Z,FALSE,FALSE,TexarkanaISD,"Texarkana, Texas",NA,241249145,19,FALSE,http://pbs.twimg.com/profile_images/1009491838179241984/qcJaOVyZ_normal.jpg
"Welcome to the official page of Rockwall ISD. Managed by the Communications Department. Rockwall ISD educates 16,536 students. #iloverockwallisd",4493,9557,35,92,https://t.co/EoC3QG4s6Z,Rockwall ISD,2009-02-27T17:07:46Z,FALSE,FALSE,rockwallschools,"Rockwall, Texas",NA,22161528,106,FALSE,http://pbs.twimg.com/profile_images/1029715953192337409/vfWi5PZs_normal.jpg
A school system characterized by an unrelenting passion for excellence. Tweets by SISD Communications Team. RT's do not = endorsement.,1562,2911,531,1218,https://t.co/L3NuSbDuOg,Sherman ISD,2011-04-06T22:43:29Z,FALSE,TRUE,ShermanISD,"Sherman, Texas",NA,278254133,36,FALSE,http://pbs.twimg.com/profile_images/897809329943789568/Md2Sr5_m_normal.jpg
"The News and Talk of Texas.
WBAP 820 AM & 99.5 HD2 and https://t.co/wyB6o0KzyS.",60859,12484,509,794,http://t.co/ivxur2FXAM,WBAP 24/7 NEWS,2009-04-09T12:43:24Z,FALSE,TRUE,WBAP247NEWS,"Dallas, TX",NA,29975548,354,FALSE,http://pbs.twimg.com/profile_images/884500778617978882/aOmcc62L_normal.jpg
Texas Governor Greg Abbott's Personal Twitter Feed,11113,292736,84,2963,https://t.co/LBN45aQE2o,Greg Abbott,2009-11-17T15:27:41Z,FALSE,TRUE,GregAbbott_TX,"Austin, TX",NA,90651198,2825,FALSE,http://pbs.twimg.com/profile_images/1106778059590565889/M-ak-U5F_normal.jpg
"Hear from NASA astronauts, plus updates on astronaut activities.",19292,801791,4323,145,https://t.co/xj5HqVbgNe,NASA Astronauts,2009-05-28T18:34:47Z,FALSE,TRUE,NASA_Astronauts,"Houston, TX",NA,43166813,11328,FALSE,http://pbs.twimg.com/profile_images/1007645578266927104/vnWMv9-3_normal.jpg
Husband; Proud father of 3; Wisconsinite; Go Pack Go!,2299,804649,70,104,NA,Paul Ryan,2012-08-02T23:34:52Z,FALSE,TRUE,PRyan,,NA,733751245,5668,FALSE,http://pbs.twimg.com/profile_images/905891935256240129/ajv3_3xW_normal.jpg
"@TexasStandard, Dog owner, NBA Aspirant. mmarks@kut.org",3100,741,1068,2013,https://t.co/ndeO8BQLoe,Michael Marks,2011-03-03T04:14:35Z,FALSE,FALSE,michaelpmarks,"Austin, TX",NA,260071267,42,FALSE,http://pbs.twimg.com/profile_images/1030266275858145280/b94-Rzy7_normal.jpg
"News from The Associated Press, and a taste of the great journalism produced by AP members and customers. Managed 24/7 by these editors: https://t.co/D0hLCc7ShX",247858,13434724,2381,7122,https://t.co/48pFaJVRcr,The Associated Press,2009-06-26T21:48:52Z,FALSE,TRUE,AP,Global,NA,51241574,95041,FALSE,http://pbs.twimg.com/profile_images/461964160838803457/8z9FImcv_normal.png
"Top and breaking news, pictures and videos from Reuters.",420940,20611978,764,1084,http://t.co/BmHxhkm3Mh,Reuters Top News,2007-03-20T17:46:05Z,FALSE,TRUE,Reuters,Around the world,NA,1652541,118466,FALSE,http://pbs.twimg.com/profile_images/877554927932891136/ZBEs235N_normal.jpg
"Morning talk show featuring local and national entertainment and information on WFAA-TV, Channel 8. Weekdays 9a-10a",2601,22911,525,250,https://t.co/rFuu1zDIaw,Good Morning Texas,2009-02-18T21:09:51Z,FALSE,FALSE,wfaagmt,"Dallas, TX",NA,21241131,369,FALSE,http://pbs.twimg.com/profile_images/1149018675170729985/QNiESkze_normal.jpg
"Republican Leader and Representative of California's 23rd District in the House of Representatives.
https://t.co/ZqWsqD6L0T",10712,327596,1751,1385,https://t.co/eB1lud6Yi3,Kevin McCarthy,2009-01-29T22:28:48Z,FALSE,TRUE,GOPLeader,"Bakersfield, CA",NA,19739126,3958,FALSE,http://pbs.twimg.com/profile_images/1144683452064833536/fZbuxrtg_normal.png
"Official Twitter Account for Congresswoman Elise Stefanik, proudly representing New York's 21st District.",4222,31209,0,422,https://t.co/OrCTHWbOd1,Rep. Elise Stefanik,2015-01-05T22:17:51Z,FALSE,TRUE,RepStefanik,,NA,2962813893,831,FALSE,http://pbs.twimg.com/profile_images/1105573314423128064/3FMAJviW_normal.jpg
"Official account of former U.S. Congressman David Young, who proudly represented all the people in Iowa's 3rd Congressional District from 2015-2019",4770,13663,421,758,NA,David Young,2011-06-09T21:48:45Z,FALSE,TRUE,RepDavidYoung,"Van Meter, Iowa",NA,314205957,405,FALSE,http://pbs.twimg.com/profile_images/921477186409910272/Gu8LYy_j_normal.jpg
"Chief WH Correspondent CBS News host @TakeoutPodcast author ""Mr. Trump’s Wild Ride” Available NOW. San Diego native @Mizzou grad @Padres @MUTigers",28143,189826,3128,3184,NA,Major Garrett,2009-06-10T17:50:33Z,FALSE,TRUE,MajorCBS,"Washington, DC",NA,46176168,5868,FALSE,http://pbs.twimg.com/profile_images/290433926/cartoonmajorcrop_normal.jpg
"Moderator of @meetthepress and @nbcnews political director; Covering politics since '92; And, yes, I tweet about sports too.",50529,2050931,913,1862,https://t.co/x2FeYOW3Fi,Chuck Todd,2009-06-24T14:53:20Z,FALSE,TRUE,chucktodd,"Washington, DC",NA,50325797,16990,FALSE,http://pbs.twimg.com/profile_images/1047542880934551554/gQM2XGJM_normal.jpg
US Congressman. @housegop Vice Chair. Ranking Member on Subcommittee for Counterterrorism and Intelligence. Former Pastor gratefully representing #NC06.,4893,19899,4479,1076,https://t.co/uvTWAFvWvC,Rep. Mark Walker,2015-01-07T16:20:28Z,FALSE,TRUE,RepMarkWalker,,NA,2966205003,645,FALSE,http://pbs.twimg.com/profile_images/1150957367393234946/WDef7nN3_normal.png
"Serving #TX23 in Congress on @HouseAppropsGOP & #Intel, #SanAntonio native, @TAMU grad, formerly undercover @CIA",5519,49353,7670,1094,https://t.co/AZDfh0jDnz,Rep. Will Hurd,2015-01-06T04:27:18Z,FALSE,TRUE,HurdOnTheHill,#TX23,NA,2963445730,1150,FALSE,http://pbs.twimg.com/profile_images/1025781170422697984/EVv0gsW3_normal.jpg
"Managing Editor/Publisher at Blue Ribbon News. GOOD NEWS all the time, in print & online. Serving Rockwall, Heath & surrounding areas.",8539,689,40,444,http://t.co/gZG1LzesNk,dawn redig,2008-04-07T17:37:18Z,FALSE,FALSE,dawnredig,"Rockwall, TX",NA,14325078,16,FALSE,http://pbs.twimg.com/profile_images/378800000131471994/52f168af27ad0d919acc97c3bb35ecde_normal.jpeg
"GOOD NEWS! Your #1 source for positive hometown stories, entertainment & events in Rockwall, Heath & surrounding areas. Print pub delivers free to 22,000 homes.",16937,1873,1390,819,http://t.co/MSOjr9bZd4,Blue Ribbon News,2011-06-23T12:51:00Z,FALSE,FALSE,BlueRibbonNews,,NA,322598014,39,FALSE,http://pbs.twimg.com/profile_images/885200521325182976/WB7SfoE5_normal.jpg
"Official feed of Southern Methodist University in Dallas, Texas. #WorldChangers Shaped Here. https://t.co/Ue7JhtIGGp",27137,37700,18269,7011,https://t.co/hlwKkiVelT,SMU,2009-04-03T13:47:37Z,FALSE,TRUE,SMU,"Dallas, Texas, USA",NA,28565276,561,FALSE,http://pbs.twimg.com/profile_images/1103333736807043078/uQ00VSib_normal.png
The @NPR member station for North Texas. Broadcasting insightful and in-depth local news on @keratx 90.1 FM: https://t.co/46AlZpxGn8.,26353,9155,3222,1033,https://t.co/TVOwLyaPxa,KERA News,2012-03-19T19:38:31Z,FALSE,TRUE,keranews,Dallas/Fort Worth,NA,529663026,310,FALSE,http://pbs.twimg.com/profile_images/691474809289515008/KPs5bf9K_normal.jpg
"Reporter at Dallas @NPR station @KERANews. Also a caregiver, cat mom, writer & runner. Past reporting life: @dallasnews, @SunSentinel & @theledger.",8066,3127,9164,2322,https://t.co/WW9Km1QL4U,Stella M. Chávez,2009-05-26T22:51:12Z,FALSE,TRUE,stellamchavez,"Dallas, TX",NA,42746303,163,FALSE,http://pbs.twimg.com/profile_images/1039719534523867136/igK5UCBI_normal.jpg
